#
# Results on Mon, 13 Jul 2026 23:47:37 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. nome_participante.
# 14. nivel_ingles.
# 15. Comments.
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,0,0,boas_vindas,NULL,PennController,0,_Trial_,Start,1783985769294,Raí Gabriel de Castro Gomes,3. Eu entendo os pontos principais de conversas cotidianas sobre trabalho%2C escola ou lazer quando as pessoas falam de forma clara e padrão. Consigo compreender a ideia central de programas de rádio ou TV sobre notícias e assuntos do meu interesse se a fala for relativamente pausada.<br><br>,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,0,0,boas_vindas,NULL,PennController,0,_Trial_,End,1783985822461,Raí Gabriel de Castro Gomes,3. Eu entendo os pontos principais de conversas cotidianas sobre trabalho%2C escola ou lazer quando as pessoas falam de forma clara e padrão. Consigo compreender a ideia central de programas de rádio ou TV sobre notícias e assuntos do meu interesse se a fala for relativamente pausada.<br><br>,NULL
# 13. Comments.
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,1,0,instrucoes_teste,NULL,PennController,1,_Trial_,Start,1783985822463,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,1,0,instrucoes_teste,NULL,PennController,1,_Trial_,End,1783985862226,NULL
# 13. nome_participante.
# 14. item.
# 15. condicao.
# 16. RT_Exato_ms.
# 17. Comments.
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,3,0,teste_ax,NULL,PennController,5,_Trial_,Start,1783985862227,undefined,37,vogal,Timeout,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,3,0,teste_ax,NULL,Key,resposta_teste,Key,NA,Never,undefined,37,vogal,Timeout,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,3,0,teste_ax,NULL,PennController,5,_Trial_,End,1783985870806,undefined,37,vogal,Timeout,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,2,0,teste_ax,NULL,PennController,4,_Trial_,Start,1783985870807,undefined,28,nome_igual,3504,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,2,0,teste_ax,NULL,Key,resposta_teste,PressedKey,V,1783985877716,undefined,28,nome_igual,3504,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,2,0,teste_ax,NULL,PennController,4,_Trial_,End,1783985877772,undefined,28,nome_igual,3504,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,4,0,teste_ax,NULL,PennController,6,_Trial_,Start,1783985877773,undefined,51,vogal_consoante,819,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,4,0,teste_ax,NULL,Key,resposta_teste,PressedKey,N,1783985882111,undefined,51,vogal_consoante,819,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,4,0,teste_ax,NULL,PennController,6,_Trial_,End,1783985882166,undefined,51,vogal_consoante,819,NULL
# 13. Comments.
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,5,0,instrucoes_experimento,NULL,PennController,2,_Trial_,Start,1783985882167,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,5,0,instrucoes_experimento,NULL,PennController,2,_Trial_,End,1783985993697,NULL
# 13. item.
# 14. tipo.
# 15. condicao.
# 16. resposta_correta.
# 17. audio_modelo.
# 18. audio_alvo.
# 19. RT_Exato_ms.
# 20. Comments.
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,14,0,experimento_ax,NULL,PennController,15,_Trial_,Start,1783985993698,9,controle,a≠ɛ,diferente,3lav.mp3,3lɛv.mp3,945,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,14,0,experimento_ax,NULL,Key,resposta_exp,PressedKey,V,1783985998198,9,controle,a≠ɛ,diferente,3lav.mp3,3lɛv.mp3,945,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,14,0,experimento_ax,NULL,PennController,15,_Trial_,End,1783985998199,9,controle,a≠ɛ,diferente,3lav.mp3,3lɛv.mp3,945,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,11,0,experimento_ax,NULL,PennController,12,_Trial_,Start,1783985998200,6,experimental,a≠æ,diferente,2ras.mp3,2ræs.mp3,776,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,11,0,experimento_ax,NULL,Key,resposta_exp,PressedKey,V,1783986002530,6,experimental,a≠æ,diferente,2ras.mp3,2ræs.mp3,776,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,11,0,experimento_ax,NULL,PennController,12,_Trial_,End,1783986002531,6,experimental,a≠æ,diferente,2ras.mp3,2ræs.mp3,776,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,54,0,experimento_ax,NULL,PennController,55,_Trial_,Start,1783986002532,49,controle,consoante,diferente,DCzɔv.mp3,DCzɔd.mp3,876,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,54,0,experimento_ax,NULL,Key,resposta_exp,PressedKey,V,1783986007010,49,controle,consoante,diferente,DCzɔv.mp3,DCzɔd.mp3,876,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,54,0,experimento_ax,NULL,PennController,55,_Trial_,End,1783986007011,49,controle,consoante,diferente,DCzɔv.mp3,DCzɔd.mp3,876,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,17,0,experimento_ax,NULL,PennController,18,_Trial_,Start,1783986007012,12,experimental,ɛ=ɛ,igual,4kɛf.mp3,4kɛf.mp3,601,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,17,0,experimento_ax,NULL,Key,resposta_exp,PressedKey,N,1783986011014,12,experimental,ɛ=ɛ,igual,4kɛf.mp3,4kɛf.mp3,601,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,17,0,experimento_ax,NULL,PennController,18,_Trial_,End,1783986011015,12,experimental,ɛ=ɛ,igual,4kɛf.mp3,4kɛf.mp3,601,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,44,0,experimento_ax,NULL,PennController,45,_Trial_,Start,1783986011015,39,controle,vogal,diferente,DVləf.mp3,DVluf.mp3,653,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,44,0,experimento_ax,NULL,Key,resposta_exp,PressedKey,V,1783986015226,39,controle,vogal,diferente,DVləf.mp3,DVluf.mp3,653,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,44,0,experimento_ax,NULL,PennController,45,_Trial_,End,1783986015227,39,controle,vogal,diferente,DVləf.mp3,DVluf.mp3,653,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,9,0,experimento_ax,NULL,PennController,10,_Trial_,Start,1783986015227,4,experimental,a≠æ,diferente,2faz.mp3,2fæz.mp3,721,NULL
1783986457,ada93d838e48e631b75cca25dd7fc25c,PennController,9,0,experimento_ax,NULL,Key,resposta_exp,PressedKey,V,1783986019554,4,experimental,a≠æ,diferente,2faz.mp3,2fæz.mp3,721,NULL
